gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1504	semibin163_refined_aligned	1628896	1630039	f	0	1	prodigal	v4.6
1505	semibin163_refined_aligned	1630035	1631208	f	0	1	prodigal	v4.6
1506	semibin163_refined_aligned	1631204	1631942	r	0	1	prodigal	v4.6
1507	semibin163_refined_aligned	1632117	1633239	f	0	1	prodigal	v4.6
1508	semibin163_refined_aligned	1633201	1634074	f	0	1	prodigal	v4.6
1509	semibin163_refined_aligned	1634277	1634748	f	0	1	prodigal	v4.6
1510	semibin163_refined_aligned	1634781	1636050	f	0	1	prodigal	v4.6
1511	semibin163_refined_aligned	1636050	1636293	f	0	1	prodigal	v4.6
1512	semibin163_refined_aligned	1636312	1636510	f	0	1	prodigal	v4.6
1513	semibin163_refined_aligned	1636506	1636749	f	0	1	prodigal	v4.6
1514	semibin163_refined_aligned	1636745	1636952	f	0	1	prodigal	v4.6
1515	semibin163_refined_aligned	1637087	1637633	f	0	1	prodigal	v4.6
1516	semibin163_refined_aligned	1637684	1639256	f	0	1	prodigal	v4.6
1517	semibin163_refined_aligned	1639311	1642125	f	0	1	prodigal	v4.6
1518	semibin163_refined_aligned	1642138	1642507	f	0	1	prodigal	v4.6
1519	semibin163_refined_aligned	1642516	1643245	f	0	1	prodigal	v4.6
1520	semibin163_refined_aligned	1643249	1644200	f	0	1	prodigal	v4.6
1521	semibin163_refined_aligned	1644247	1644517	f	0	1	prodigal	v4.6
1522	semibin163_refined_aligned	1644616	1645492	f	0	1	prodigal	v4.6
1523	semibin163_refined_aligned	1645497	1646076	f	0	1	prodigal	v4.6
1524	semibin163_refined_aligned	1646096	1646450	f	0	1	prodigal	v4.6
1525	semibin163_refined_aligned	1646418	1646922	f	0	1	prodigal	v4.6
1526	semibin163_refined_aligned	1646967	1647294	f	0	1	prodigal	v4.6
1527	semibin163_refined_aligned	1647277	1648018	r	0	1	prodigal	v4.6
1528	semibin163_refined_aligned	1648063	1648447	r	0	1	prodigal	v4.6
1529	semibin163_refined_aligned	1648462	1649014	r	0	1	prodigal	v4.6
1530	semibin163_refined_aligned	1649038	1649560	r	0	1	prodigal	v4.6
1531	semibin163_refined_aligned	1649673	1650738	f	0	1	prodigal	v4.6
1532	semibin163_refined_aligned	1650729	1651884	r	0	1	prodigal	v4.6
1533	semibin163_refined_aligned	1651914	1652928	r	0	1	prodigal	v4.6
1534	semibin163_refined_aligned	1652920	1653994	r	0	1	prodigal	v4.6
1535	semibin163_refined_aligned	1654208	1655477	f	0	1	prodigal	v4.6
1536	semibin163_refined_aligned	1655494	1656991	r	0	1	prodigal	v4.6
1537	semibin163_refined_aligned	1657308	1658709	f	0	1	prodigal	v4.6
1538	semibin163_refined_aligned	1658728	1660576	f	0	1	prodigal	v4.6
1539	semibin163_refined_aligned	1660713	1660989	f	0	1	prodigal	v4.6
1540	semibin163_refined_aligned	1661045	1661651	f	0	1	prodigal	v4.6
1541	semibin163_refined_aligned	1661662	1662928	f	0	1	prodigal	v4.6
1542	semibin163_refined_aligned	1663236	1664526	f	0	1	prodigal	v4.6
1543	semibin163_refined_aligned	1664710	1664818	f	0	1	prodigal	v4.6
1544	semibin163_refined_aligned	1665115	1665646	f	0	1	prodigal	v4.6
1545	semibin163_refined_aligned	1665642	1666956	f	0	1	prodigal	v4.6
1546	semibin163_refined_aligned	1666960	1668103	r	0	1	prodigal	v4.6
1547	semibin163_refined_aligned	1668239	1668968	f	0	1	prodigal	v4.6
1548	semibin163_refined_aligned	1668992	1669976	f	0	1	prodigal	v4.6
1549	semibin163_refined_aligned	1670036	1670639	f	0	1	prodigal	v4.6
1550	semibin163_refined_aligned	1670773	1671397	r	0	1	prodigal	v4.6
1551	semibin163_refined_aligned	1671525	1674009	r	0	1	prodigal	v4.6
1552	semibin163_refined_aligned	1674023	1674836	r	0	1	prodigal	v4.6
1553	semibin163_refined_aligned	1675056	1676481	f	0	1	prodigal	v4.6
1554	semibin163_refined_aligned	1676520	1677420	f	0	1	prodigal	v4.6
1555	semibin163_refined_aligned	1677541	1678522	r	0	1	prodigal	v4.6
1556	semibin163_refined_aligned	1678579	1678927	f	0	1	prodigal	v4.6
1557	semibin163_refined_aligned	1678945	1680436	f	0	1	prodigal	v4.6
1558	semibin163_refined_aligned	1680452	1681130	r	0	1	prodigal	v4.6
1559	semibin163_refined_aligned	1681126	1681609	r	0	1	prodigal	v4.6
1560	semibin163_refined_aligned	1681640	1682183	r	0	1	prodigal	v4.6
1561	semibin163_refined_aligned	1682127	1682532	r	0	1	prodigal	v4.6
1562	semibin163_refined_aligned	1682543	1683161	r	0	1	prodigal	v4.6
1563	semibin163_refined_aligned	1683267	1684650	r	0	1	prodigal	v4.6
1564	semibin163_refined_aligned	1684727	1685876	f	0	1	prodigal	v4.6
1565	semibin163_refined_aligned	1685881	1686154	f	0	1	prodigal	v4.6
1566	semibin163_refined_aligned	1686265	1687075	f	0	1	prodigal	v4.6
1567	semibin163_refined_aligned	1687071	1687470	f	0	1	prodigal	v4.6
1568	semibin163_refined_aligned	1687489	1688170	f	0	1	prodigal	v4.6
1569	semibin163_refined_aligned	1688166	1689072	f	0	1	prodigal	v4.6
1570	semibin163_refined_aligned	1689095	1690031	r	0	1	prodigal	v4.6
1571	semibin163_refined_aligned	1690033	1690441	r	0	1	prodigal	v4.6
1572	semibin163_refined_aligned	1690424	1690823	r	0	1	prodigal	v4.6
1573	semibin163_refined_aligned	1690841	1691183	r	0	1	prodigal	v4.6
1574	semibin163_refined_aligned	1691182	1691926	r	0	1	prodigal	v4.6
1575	semibin163_refined_aligned	1692108	1692819	f	0	1	prodigal	v4.6
1576	semibin163_refined_aligned	1692827	1694369	f	0	1	prodigal	v4.6
1577	semibin163_refined_aligned	1694344	1696411	f	0	1	prodigal	v4.6
1578	semibin163_refined_aligned	1696388	1696796	f	0	1	prodigal	v4.6
1579	semibin163_refined_aligned	1696777	1697017	r	0	1	prodigal	v4.6
1580	semibin163_refined_aligned	1697651	1698065	r	0	1	prodigal	v4.6
1581	semibin163_refined_aligned	1698171	1699254	f	0	1	prodigal	v4.6
1582	semibin163_refined_aligned	1699250	1700219	f	0	1	prodigal	v4.6
1583	semibin163_refined_aligned	1700226	1701123	f	0	1	prodigal	v4.6
1584	semibin163_refined_aligned	1701160	1702054	f	0	1	prodigal	v4.6
1585	semibin163_refined_aligned	1702099	1703548	r	0	1	prodigal	v4.6
1586	semibin163_refined_aligned	1703659	1704505	r	0	1	prodigal	v4.6
1587	semibin163_refined_aligned	1704644	1705250	f	0	1	prodigal	v4.6
1588	semibin163_refined_aligned	1705271	1706060	f	0	1	prodigal	v4.6
1589	semibin163_refined_aligned	1706044	1706704	f	0	1	prodigal	v4.6
1590	semibin163_refined_aligned	1706648	1707404	f	0	1	prodigal	v4.6
1591	semibin163_refined_aligned	1707410	1707623	r	0	1	prodigal	v4.6
1592	semibin163_refined_aligned	1708028	1708367	r	0	1	prodigal	v4.6
1593	semibin163_refined_aligned	1709313	1709643	f	0	1	prodigal	v4.6
1594	semibin163_refined_aligned	1709859	1711422	f	0	1	prodigal	v4.6
1595	semibin163_refined_aligned	1711475	1713218	f	0	1	prodigal	v4.6
1596	semibin163_refined_aligned	1713277	1713724	f	0	1	prodigal	v4.6
1597	semibin163_refined_aligned	1713752	1714388	r	0	1	prodigal	v4.6
1598	semibin163_refined_aligned	1714384	1715098	r	0	1	prodigal	v4.6
1599	semibin163_refined_aligned	1715084	1715588	r	0	1	prodigal	v4.6
1600	semibin163_refined_aligned	1715608	1716304	r	0	1	prodigal	v4.6
1601	semibin163_refined_aligned	1716293	1719848	r	0	1	prodigal	v4.6
1602	semibin163_refined_aligned	1719898	1720801	r	0	1	prodigal	v4.6
1603	semibin163_refined_aligned	1720816	1721860	r	0	1	prodigal	v4.6
1604	semibin163_refined_aligned	1721856	1722318	r	0	1	prodigal	v4.6
1605	semibin163_refined_aligned	1722416	1723376	r	0	1	prodigal	v4.6
1606	semibin163_refined_aligned	1723431	1723782	f	0	1	prodigal	v4.6
1607	semibin163_refined_aligned	1723797	1724859	f	0	1	prodigal	v4.6
1608	semibin163_refined_aligned	1724864	1725992	r	0	1	prodigal	v4.6
1609	semibin163_refined_aligned	1726013	1726874	r	0	1	prodigal	v4.6
1610	semibin163_refined_aligned	1726895	1727630	r	0	1	prodigal	v4.6
1611	semibin163_refined_aligned	1727633	1728428	r	0	1	prodigal	v4.6
1612	semibin163_refined_aligned	1728546	1729407	r	0	1	prodigal	v4.6
1613	semibin163_refined_aligned	1729488	1730340	r	0	1	prodigal	v4.6
1614	semibin163_refined_aligned	1730336	1730993	r	0	1	prodigal	v4.6
1615	semibin163_refined_aligned	1731000	1731714	r	0	1	prodigal	v4.6
1616	semibin163_refined_aligned	1731917	1734281	f	0	1	prodigal	v4.6
1617	semibin163_refined_aligned	1734359	1734953	f	0	1	prodigal	v4.6
1618	semibin163_refined_aligned	1734949	1735426	f	0	1	prodigal	v4.6
1619	semibin163_refined_aligned	1735356	1737336	r	0	1	prodigal	v4.6
1620	semibin163_refined_aligned	1737433	1737859	r	0	1	prodigal	v4.6
1621	semibin163_refined_aligned	1738035	1739487	f	0	1	prodigal	v4.6
1622	semibin163_refined_aligned	1739542	1741735	f	0	1	prodigal	v4.6
1623	semibin163_refined_aligned	1741736	1742771	f	0	1	prodigal	v4.6
1624	semibin163_refined_aligned	1742778	1743363	f	0	1	prodigal	v4.6
1625	semibin163_refined_aligned	1743415	1744720	f	0	1	prodigal	v4.6
1626	semibin163_refined_aligned	1744845	1745712	f	0	1	prodigal	v4.6
1627	semibin163_refined_aligned	1745908	1748128	f	0	1	prodigal	v4.6
1628	semibin163_refined_aligned	1748205	1749024	r	0	1	prodigal	v4.6
1629	semibin163_refined_aligned	1749198	1749435	f	0	1	prodigal	v4.6
1630	semibin163_refined_aligned	1749591	1752831	f	0	1	prodigal	v4.6
1631	semibin163_refined_aligned	1752891	1753332	f	0	1	prodigal	v4.6
1632	semibin163_refined_aligned	1753356	1754853	r	0	1	prodigal	v4.6
1633	semibin163_refined_aligned	1755030	1755543	f	0	1	prodigal	v4.6
1634	semibin163_refined_aligned	1755550	1756204	r	0	1	prodigal	v4.6
1635	semibin163_refined_aligned	1756265	1756778	r	0	1	prodigal	v4.6
1636	semibin163_refined_aligned	1756899	1757442	f	0	1	prodigal	v4.6
1637	semibin163_refined_aligned	1757453	1758515	r	0	1	prodigal	v4.6
1638	semibin163_refined_aligned	1758507	1759122	r	0	1	prodigal	v4.6
1639	semibin163_refined_aligned	1759266	1760544	f	0	1	prodigal	v4.6
1640	semibin163_refined_aligned	1760546	1760984	f	0	1	prodigal	v4.6
1641	semibin163_refined_aligned	1761092	1762577	f	0	1	prodigal	v4.6
1642	semibin163_refined_aligned	1762576	1763359	f	0	1	prodigal	v4.6
1643	semibin163_refined_aligned	1763339	1764005	r	0	1	prodigal	v4.6
1644	semibin163_refined_aligned	1764041	1766330	r	0	1	prodigal	v4.6
1645	semibin163_refined_aligned	1766410	1766638	r	0	1	prodigal	v4.6
1646	semibin163_refined_aligned	1766815	1769605	r	0	1	prodigal	v4.6
1647	semibin163_refined_aligned	1769588	1770410	r	0	1	prodigal	v4.6
1648	semibin163_refined_aligned	1770502	1771255	f	0	1	prodigal	v4.6
1649	semibin163_refined_aligned	1771258	1771819	f	0	1	prodigal	v4.6
1650	semibin163_refined_aligned	1771869	1772406	f	0	1	prodigal	v4.6
1651	semibin163_refined_aligned	1772462	1773863	r	0	1	prodigal	v4.6
1652	semibin163_refined_aligned	1773910	1774714	r	0	1	prodigal	v4.6
1653	semibin163_refined_aligned	1774843	1775329	f	0	1	prodigal	v4.6
1654	semibin163_refined_aligned	1775404	1777399	r	0	1	prodigal	v4.6
1655	semibin163_refined_aligned	1777618	1780048	r	0	1	prodigal	v4.6
1656	semibin163_refined_aligned	1780146	1782312	r	0	1	prodigal	v4.6
1657	semibin163_refined_aligned	1782437	1783316	r	0	1	prodigal	v4.6
1658	semibin163_refined_aligned	1783299	1784040	r	0	1	prodigal	v4.6
1659	semibin163_refined_aligned	1784151	1785171	f	0	1	prodigal	v4.6
1660	semibin163_refined_aligned	1785233	1787000	f	0	1	prodigal	v4.6
1661	semibin163_refined_aligned	1787007	1788570	r	0	1	prodigal	v4.6
1662	semibin163_refined_aligned	1788814	1789543	f	0	1	prodigal	v4.6
1663	semibin163_refined_aligned	1789635	1789983	r	0	1	prodigal	v4.6
1664	semibin163_refined_aligned	1790090	1790822	f	0	1	prodigal	v4.6
1665	semibin163_refined_aligned	1790800	1791670	f	0	1	prodigal	v4.6
1666	semibin163_refined_aligned	1791633	1792614	f	0	1	prodigal	v4.6
1667	semibin163_refined_aligned	1792707	1793034	f	0	1	prodigal	v4.6
1668	semibin163_refined_aligned	1793107	1794130	f	0	1	prodigal	v4.6
1669	semibin163_refined_aligned	1794068	1795889	f	0	1	prodigal	v4.6
1670	semibin163_refined_aligned	1795894	1796860	f	0	1	prodigal	v4.6
1671	semibin163_refined_aligned	1796898	1797930	f	0	1	prodigal	v4.6
1672	semibin163_refined_aligned	1797948	1799637	f	0	1	prodigal	v4.6
1673	semibin163_refined_aligned	1799721	1803276	r	0	1	prodigal	v4.6
1674	semibin163_refined_aligned	1803508	1804240	f	0	1	prodigal	v4.6
1675	semibin163_refined_aligned	1804308	1804692	f	0	1	prodigal	v4.6
1676	semibin163_refined_aligned	1804696	1806031	f	0	1	prodigal	v4.6
1677	semibin163_refined_aligned	1806023	1806917	r	0	1	prodigal	v4.6
1678	semibin163_refined_aligned	1807054	1808773	r	0	1	prodigal	v4.6
1679	semibin163_refined_aligned	1808844	1809819	r	0	1	prodigal	v4.6
1680	semibin163_refined_aligned	1809972	1810185	r	0	1	prodigal	v4.6
1681	semibin163_refined_aligned	1810259	1810919	r	0	1	prodigal	v4.6
1682	semibin163_refined_aligned	1811011	1812007	f	0	1	prodigal	v4.6
1683	semibin163_refined_aligned	1811978	1813019	r	0	1	prodigal	v4.6
1684	semibin163_refined_aligned	1813031	1813472	r	0	1	prodigal	v4.6
1685	semibin163_refined_aligned	1813561	1813780	r	0	1	prodigal	v4.6
1686	semibin163_refined_aligned	1813859	1814849	r	0	1	prodigal	v4.6
1687	semibin163_refined_aligned	1814919	1815975	r	0	1	prodigal	v4.6
1688	semibin163_refined_aligned	1816121	1817198	f	0	1	prodigal	v4.6
1689	semibin163_refined_aligned	1817209	1818388	r	0	1	prodigal	v4.6
1690	semibin163_refined_aligned	1818401	1819313	r	0	1	prodigal	v4.6
1691	semibin163_refined_aligned	1819520	1820726	r	0	1	prodigal	v4.6
1692	semibin163_refined_aligned	1820881	1822153	f	0	1	prodigal	v4.6
1693	semibin163_refined_aligned	1822244	1822718	f	0	1	prodigal	v4.6
1694	semibin163_refined_aligned	1822767	1823706	r	0	1	prodigal	v4.6
1695	semibin163_refined_aligned	1823723	1825844	r	0	1	prodigal	v4.6
1696	semibin163_refined_aligned	1825982	1826849	f	0	1	prodigal	v4.6
1697	semibin163_refined_aligned	1826952	1827447	r	0	1	prodigal	v4.6
1698	semibin163_refined_aligned	1827506	1827770	r	0	1	prodigal	v4.6
1699	semibin163_refined_aligned	1827931	1828513	r	0	1	prodigal	v4.6
1700	semibin163_refined_aligned	1828543	1829044	r	0	1	prodigal	v4.6
1701	semibin163_refined_aligned	1829077	1829407	r	0	1	prodigal	v4.6
1702	semibin163_refined_aligned	1829623	1830238	f	0	1	prodigal	v4.6
1703	semibin163_refined_aligned	1830234	1830939	f	0	1	prodigal	v4.6
1704	semibin163_refined_aligned	1831014	1831239	r	0	1	prodigal	v4.6
1705	semibin163_refined_aligned	1831318	1831558	r	0	1	prodigal	v4.6
1706	semibin163_refined_aligned	1831644	1833990	r	0	1	prodigal	v4.6
1707	semibin163_refined_aligned	1833989	1834217	r	0	1	prodigal	v4.6
1708	semibin163_refined_aligned	1834225	1834495	r	0	1	prodigal	v4.6
1709	semibin163_refined_aligned	1834506	1835472	r	0	1	prodigal	v4.6
1710	semibin163_refined_aligned	1835632	1836121	r	0	1	prodigal	v4.6
1711	semibin163_refined_aligned	1836248	1836665	f	0	1	prodigal	v4.6
1712	semibin163_refined_aligned	1836742	1838599	r	0	1	prodigal	v4.6
1713	semibin163_refined_aligned	1838843	1840109	f	0	1	prodigal	v4.6
1714	semibin163_refined_aligned	1840130	1841456	f	0	1	prodigal	v4.6
1715	semibin163_refined_aligned	1841547	1841850	r	0	1	prodigal	v4.6
1716	semibin163_refined_aligned	1842079	1842835	r	0	1	prodigal	v4.6
1717	semibin163_refined_aligned	1842974	1843295	f	0	1	prodigal	v4.6
1718	semibin163_refined_aligned	1843343	1844390	f	0	1	prodigal	v4.6
1719	semibin163_refined_aligned	1844386	1845280	f	0	1	prodigal	v4.6
1720	semibin163_refined_aligned	1845284	1846157	f	0	1	prodigal	v4.6
1721	semibin163_refined_aligned	1846181	1847348	f	0	1	prodigal	v4.6
1722	semibin163_refined_aligned	1847369	1847633	f	0	1	prodigal	v4.6
1723	semibin163_refined_aligned	1847629	1848865	f	0	1	prodigal	v4.6
1724	semibin163_refined_aligned	1848884	1849937	f	0	1	prodigal	v4.6
1725	semibin163_refined_aligned	1850296	1851229	r	0	1	prodigal	v4.6
1726	semibin163_refined_aligned	1851382	1851637	r	0	1	prodigal	v4.6
1727	semibin163_refined_aligned	1851676	1851967	r	0	1	prodigal	v4.6
1728	semibin163_refined_aligned	1852046	1852484	r	0	1	prodigal	v4.6
1729	semibin163_refined_aligned	1852667	1855301	f	0	1	prodigal	v4.6
1730	semibin163_refined_aligned	1855335	1857090	r	0	1	prodigal	v4.6
1731	semibin163_refined_aligned	1857156	1857627	f	0	1	prodigal	v4.6
1732	semibin163_refined_aligned	1857704	1858808	r	0	1	prodigal	v4.6
1733	semibin163_refined_aligned	1858992	1860555	f	0	1	prodigal	v4.6
1734	semibin163_refined_aligned	1860526	1861660	r	0	1	prodigal	v4.6
1735	semibin163_refined_aligned	1861682	1862252	r	0	1	prodigal	v4.6
1736	semibin163_refined_aligned	1862344	1863205	f	0	1	prodigal	v4.6
1737	semibin163_refined_aligned	1863277	1864126	r	0	1	prodigal	v4.6
1738	semibin163_refined_aligned	1864136	1865438	r	0	1	prodigal	v4.6
1739	semibin163_refined_aligned	1865601	1866186	f	0	1	prodigal	v4.6
1740	semibin163_refined_aligned	1866275	1867721	r	0	1	prodigal	v4.6
1741	semibin163_refined_aligned	1867770	1868520	r	0	1	prodigal	v4.6
1742	semibin163_refined_aligned	1868657	1869545	f	0	1	prodigal	v4.6
1743	semibin163_refined_aligned	1869726	1870800	f	0	1	prodigal	v4.6
1744	semibin163_refined_aligned	1870827	1871427	f	0	1	prodigal	v4.6
1745	semibin163_refined_aligned	1871450	1872644	f	0	1	prodigal	v4.6
1746	semibin163_refined_aligned	1872724	1873369	r	0	1	prodigal	v4.6
1747	semibin163_refined_aligned	1873437	1874442	r	0	1	prodigal	v4.6
1748	semibin163_refined_aligned	1874530	1875997	r	0	1	prodigal	v4.6
1749	semibin163_refined_aligned	1875993	1877328	r	0	1	prodigal	v4.6
1750	semibin163_refined_aligned	1877346	1878045	r	0	1	prodigal	v4.6
1751	semibin163_refined_aligned	1878041	1879301	r	0	1	prodigal	v4.6
1752	semibin163_refined_aligned	1879315	1880407	r	0	1	prodigal	v4.6
1753	semibin163_refined_aligned	1880434	1881694	r	0	1	prodigal	v4.6
1754	semibin163_refined_aligned	1881690	1882179	r	0	1	prodigal	v4.6
1755	semibin163_refined_aligned	1882186	1883815	r	0	1	prodigal	v4.6
1756	semibin163_refined_aligned	1884035	1884596	f	0	1	prodigal	v4.6
1757	semibin163_refined_aligned	1884592	1885576	f	0	1	prodigal	v4.6
1758	semibin163_refined_aligned	1885652	1887467	f	0	1	prodigal	v4.6
1759	semibin163_refined_aligned	1887542	1888373	f	0	1	prodigal	v4.6
1760	semibin163_refined_aligned	1888366	1888777	r	0	1	prodigal	v4.6
1761	semibin163_refined_aligned	1888839	1890339	f	0	1	prodigal	v4.6
1762	semibin163_refined_aligned	1890373	1891876	f	0	1	prodigal	v4.6
1763	semibin163_refined_aligned	1891938	1892481	f	0	1	prodigal	v4.6
1764	semibin163_refined_aligned	1892516	1892741	f	0	1	prodigal	v4.6
1765	semibin163_refined_aligned	1892751	1893501	f	0	1	prodigal	v4.6
1766	semibin163_refined_aligned	1893678	1894428	f	0	1	prodigal	v4.6
1767	semibin163_refined_aligned	1894456	1896142	r	0	1	prodigal	v4.6
1768	semibin163_refined_aligned	1896469	1897819	f	0	1	prodigal	v4.6
1769	semibin163_refined_aligned	1897822	1898800	f	0	1	prodigal	v4.6
1770	semibin163_refined_aligned	1898848	1900087	f	0	1	prodigal	v4.6
1771	semibin163_refined_aligned	1900100	1901846	r	0	1	prodigal	v4.6
1772	semibin163_refined_aligned	1901848	1902592	r	0	1	prodigal	v4.6
1773	semibin163_refined_aligned	1902656	1903091	r	0	1	prodigal	v4.6
1774	semibin163_refined_aligned	1903265	1904060	f	0	1	prodigal	v4.6
1775	semibin163_refined_aligned	1904065	1905301	r	0	1	prodigal	v4.6
1776	semibin163_refined_aligned	1905348	1906335	r	0	1	prodigal	v4.6
1777	semibin163_refined_aligned	1906450	1907257	f	0	1	prodigal	v4.6
1778	semibin163_refined_aligned	1907253	1908411	f	0	1	prodigal	v4.6
1779	semibin163_refined_aligned	1908398	1909148	r	0	1	prodigal	v4.6
1780	semibin163_refined_aligned	1909147	1910089	r	0	1	prodigal	v4.6
1781	semibin163_refined_aligned	1910118	1911399	r	0	1	prodigal	v4.6
1782	semibin163_refined_aligned	1911503	1912376	r	0	1	prodigal	v4.6
1783	semibin163_refined_aligned	1912521	1914348	f	0	1	prodigal	v4.6
1784	semibin163_refined_aligned	1914420	1915521	r	0	1	prodigal	v4.6
1785	semibin163_refined_aligned	1915513	1916479	r	0	1	prodigal	v4.6
1786	semibin163_refined_aligned	1916500	1916974	r	0	1	prodigal	v4.6
1787	semibin163_refined_aligned	1917023	1918751	r	0	1	prodigal	v4.6
1788	semibin163_refined_aligned	1918814	1919552	r	0	1	prodigal	v4.6
1789	semibin163_refined_aligned	1919603	1920041	f	0	1	prodigal	v4.6
1790	semibin163_refined_aligned	1920045	1921479	r	0	1	prodigal	v4.6
1791	semibin163_refined_aligned	1921555	1922416	r	0	1	prodigal	v4.6
1792	semibin163_refined_aligned	1922520	1923879	r	0	1	prodigal	v4.6
1793	semibin163_refined_aligned	1923952	1924138	r	0	1	prodigal	v4.6
1794	semibin163_refined_aligned	1924402	1924939	f	0	1	prodigal	v4.6
1795	semibin163_refined_aligned	1924960	1927135	f	0	1	prodigal	v4.6
1796	semibin163_refined_aligned	1927195	1927588	r	0	1	prodigal	v4.6
1797	semibin163_refined_aligned	1927718	1928225	f	0	1	prodigal	v4.6
1798	semibin163_refined_aligned	1928224	1929025	f	0	1	prodigal	v4.6
1799	semibin163_refined_aligned	1929032	1930130	r	0	1	prodigal	v4.6
1800	semibin163_refined_aligned	1930131	1930719	r	0	1	prodigal	v4.6
1801	semibin163_refined_aligned	1930795	1931047	r	0	1	prodigal	v4.6
1802	semibin163_refined_aligned	1931010	1932462	r	0	1	prodigal	v4.6
1803	semibin163_refined_aligned	1932458	1933754	r	0	1	prodigal	v4.6
1804	semibin163_refined_aligned	1933759	1934953	r	0	1	prodigal	v4.6
1805	semibin163_refined_aligned	1934979	1935498	f	0	1	prodigal	v4.6
1806	semibin163_refined_aligned	1935517	1936522	f	0	1	prodigal	v4.6
1807	semibin163_refined_aligned	1936535	1936955	r	0	1	prodigal	v4.6
1808	semibin163_refined_aligned	1936989	1938534	r	0	1	prodigal	v4.6
1809	semibin163_refined_aligned	1938563	1939502	r	0	1	prodigal	v4.6
1810	semibin163_refined_aligned	1939750	1941010	f	0	1	prodigal	v4.6
1811	semibin163_refined_aligned	1940999	1941425	f	0	1	prodigal	v4.6
1812	semibin163_refined_aligned	1941511	1941973	f	0	1	prodigal	v4.6
1813	semibin163_refined_aligned	1942087	1942756	r	0	1	prodigal	v4.6
1814	semibin163_refined_aligned	1942989	1943271	f	0	1	prodigal	v4.6
1815	semibin163_refined_aligned	1943270	1943756	f	0	1	prodigal	v4.6
1816	semibin163_refined_aligned	1944335	1945139	r	0	1	prodigal	v4.6
1817	semibin163_refined_aligned	1945442	1945622	r	0	1	prodigal	v4.6
1818	semibin163_refined_aligned	1945812	1947063	f	0	1	prodigal	v4.6
1819	semibin163_refined_aligned	1947095	1947977	r	0	1	prodigal	v4.6
1820	semibin163_refined_aligned	1948093	1950250	f	0	1	prodigal	v4.6
1821	semibin163_refined_aligned	1950246	1950534	r	0	1	prodigal	v4.6
1822	semibin163_refined_aligned	1950542	1951130	r	0	1	prodigal	v4.6
1823	semibin163_refined_aligned	1951101	1952574	r	0	1	prodigal	v4.6
1824	semibin163_refined_aligned	1952693	1953308	r	0	1	prodigal	v4.6
1825	semibin163_refined_aligned	1953352	1954426	r	0	1	prodigal	v4.6
1826	semibin163_refined_aligned	1954443	1955499	f	0	1	prodigal	v4.6
1827	semibin163_refined_aligned	1955584	1956274	r	0	1	prodigal	v4.6
1828	semibin163_refined_aligned	1956399	1957635	r	0	1	prodigal	v4.6
1829	semibin163_refined_aligned	1957627	1958842	r	0	1	prodigal	v4.6
1830	semibin163_refined_aligned	1958882	1959569	r	0	1	prodigal	v4.6
1831	semibin163_refined_aligned	1959568	1960801	r	0	1	prodigal	v4.6
1832	semibin163_refined_aligned	1960784	1962131	r	0	1	prodigal	v4.6
1833	semibin163_refined_aligned	1962254	1962809	r	0	1	prodigal	v4.6
1834	semibin163_refined_aligned	1962825	1963905	r	0	1	prodigal	v4.6
1835	semibin163_refined_aligned	1963913	1964318	r	0	1	prodigal	v4.6
1836	semibin163_refined_aligned	1964536	1965097	f	0	1	prodigal	v4.6
1837	semibin163_refined_aligned	1965117	1965903	f	0	1	prodigal	v4.6
1838	semibin163_refined_aligned	1965925	1966750	f	0	1	prodigal	v4.6
1839	semibin163_refined_aligned	1966765	1967485	f	0	1	prodigal	v4.6
1840	semibin163_refined_aligned	1967563	1967818	f	0	1	prodigal	v4.6
1841	semibin163_refined_aligned	1967830	1968529	f	0	1	prodigal	v4.6
1842	semibin163_refined_aligned	1968680	1969877	f	0	1	prodigal	v4.6
1843	semibin163_refined_aligned	1969916	1971155	f	0	1	prodigal	v4.6
1844	semibin163_refined_aligned	1971151	1973008	f	0	1	prodigal	v4.6
1845	semibin163_refined_aligned	1973091	1974891	f	0	1	prodigal	v4.6
1846	semibin163_refined_aligned	1974990	1975956	r	0	1	prodigal	v4.6
1847	semibin163_refined_aligned	1976195	1977572	r	0	1	prodigal	v4.6
1848	semibin163_refined_aligned	1977670	1978123	r	0	1	prodigal	v4.6
1849	semibin163_refined_aligned	1978401	1979139	r	0	1	prodigal	v4.6
1850	semibin163_refined_aligned	1979146	1980187	r	0	1	prodigal	v4.6
1851	semibin163_refined_aligned	1980347	1983500	r	0	1	prodigal	v4.6
1852	semibin163_refined_aligned	1983544	1984813	r	0	1	prodigal	v4.6
1853	semibin163_refined_aligned	1984915	1985563	r	0	1	prodigal	v4.6
1854	semibin163_refined_aligned	1985578	1986418	r	0	1	prodigal	v4.6
1855	semibin163_refined_aligned	1986642	1987341	r	0	1	prodigal	v4.6
1856	semibin163_refined_aligned	1987344	1988688	r	0	1	prodigal	v4.6
1857	semibin163_refined_aligned	1988832	1990728	f	0	1	prodigal	v4.6
1858	semibin163_refined_aligned	1990731	1992903	r	0	1	prodigal	v4.6
1859	semibin163_refined_aligned	1992943	1994011	r	0	1	prodigal	v4.6
1860	semibin163_refined_aligned	1994068	1995478	f	0	1	prodigal	v4.6
1861	semibin163_refined_aligned	1995694	1996846	f	0	1	prodigal	v4.6
